torneo_id,year,elo_colombia,fifa_rank,avg_age,market_value_meur,wins_last10,draws_last10,losses_last10,goals_scored_last10,goals_conceded_last10,clean_sheets_last10,form_index,qual_position,injuries_key_players,coach_experience_years,home_continent,avg_height_cm,sprint_speed_kmh,prev_world_cups,group_rival_avg_elo,group_rival_max_elo,tournament_avg_elo,octavos_rival_elo,cuartos_rival_elo,semis_rival_elo,final_rival_elo,luck_factor,media_pressure,prep_days,altitude_m,climate,group_points_scored,target_ronda
4286,2013,1967.1,26,26.6,674.9,7,2,1,11,7,1,0.7667,5,0,5.6,0,180.5,31.6,4,1700.4,1816.8,1679.9,1734.6,1914.0,1829.6,1928.3,-0.0589,6.1,22,0.0,3,1,0
4287,2003,1849.1,20,27.0,885.8,3,6,1,10,10,4,0.5,4,3,6.5,0,184.0,34.5,3,1898.7,2017.1,1691.5,1767.9,1723.0,1953.3,1994.9,-0.1765,7.6,25,1000.0,3,2,0
4288,2026,1798.8,2,29.6,1282.8,2,2,6,10,2,6,0.2667,4,2,0.5,0,182.1,32.8,8,1834.8,1928.7,1805.7,1847.3,1954.4,2023.6,2021.5,-0.063,1.9,20,0.0,1,4,2
4289,1995,1868.0,28,25.5,440.6,6,3,1,10,3,5,0.7,1,1,0.9,0,183.4,32.7,1,1789.3,1850.8,1823.2,1886.6,1977.6,2131.4,2166.5,0.0554,6.9,40,0.0,0,3,0
4290,2026,1837.4,9,28.3,373.5,4,1,5,13,14,4,0.4333,1,2,7.1,0,179.8,30.9,9,1666.0,1796.1,1732.0,1797.6,1880.2,2019.7,2001.0,0.3055,1.8,34,0.0,3,4,2
4291,2000,1794.9,7,27.0,419.5,6,2,2,9,5,4,0.6667,4,1,2.4,0,183.6,28.3,2,1539.6,1701.1,1660.1,1750.6,1766.7,1976.4,2036.7,0.2401,5.0,37,0.0,1,3,0
4292,1999,1853.6,32,23.9,352.7,3,2,5,10,3,1,0.3667,1,3,2.4,0,176.0,33.9,1,2100.0,2192.4,1791.4,1879.3,1923.8,2182.4,2107.3,0.0117,5.8,41,0.0,0,4,5
4293,2000,1834.3,1,28.9,593.0,6,1,3,7,10,3,0.6333,1,0,7.1,0,181.0,34.1,0,1714.1,1790.8,1820.5,1831.9,2017.7,1978.9,2006.8,0.068,6.2,27,0.0,1,6,4
4294,2007,1752.3,22,29.7,616.1,5,4,1,11,10,3,0.6333,3,4,11.3,0,173.9,35.3,4,1647.3,1713.2,1731.8,1849.0,1900.9,2072.0,2018.6,-0.0158,7.2,40,0.0,1,7,4
4295,2026,1925.3,17,25.1,763.7,2,0,8,8,7,3,0.2,1,2,0.0,0,181.8,33.2,9,1756.8,1801.3,1848.4,1938.9,1882.4,2064.9,2083.0,0.2787,3.6,37,0.0,3,0,0
4296,2003,1884.7,9,26.7,795.0,3,1,6,15,6,5,0.3333,1,0,1.9,0,187.4,31.0,3,1722.0,1828.3,1762.2,1862.3,1855.4,2007.3,2131.5,-0.122,7.0,32,0.0,0,6,1
4297,2017,1773.5,9,28.5,490.8,2,4,4,12,7,3,0.3333,7,2,1.2,0,177.0,30.9,6,1922.9,2113.3,1789.5,1872.9,1915.1,1955.5,2067.5,0.0453,4.7,39,0.0,0,0,0
4298,2009,1726.3,1,25.2,576.9,3,2,5,11,5,1,0.3667,4,1,1.5,0,180.4,32.2,4,1731.9,1795.4,1678.7,1654.6,1908.9,1938.7,1968.4,0.0301,4.9,39,0.0,1,7,4
4299,1998,1671.1,3,23.8,458.2,2,3,5,4,8,3,0.3,6,1,2.6,0,183.3,33.6,1,1732.5,1895.6,1840.3,1932.9,2094.9,2018.1,2096.0,-0.0081,1.9,32,0.0,0,1,0
4300,2023,1806.8,1,25.3,574.7,3,3,4,9,10,3,0.4,3,0,8.2,0,178.4,35.1,8,1612.7,1698.2,1710.3,1813.6,1852.3,1873.6,2050.1,0.0852,2.9,43,0.0,1,4,1
4301,2017,1870.4,12,25.4,408.6,3,2,5,12,4,3,0.3667,1,2,1.9,0,179.3,34.7,6,1835.9,1882.6,1751.2,1850.1,1905.2,1970.8,2088.9,-0.1728,6.3,23,2000.0,1,6,1
4302,2025,1814.7,7,25.6,408.8,4,1,5,14,11,2,0.4333,5,3,1.0,0,177.1,33.3,7,1708.4,1818.4,1850.9,1902.4,2006.9,2016.2,2097.6,-0.1631,5.4,24,2000.0,0,0,0
4303,2011,1711.8,1,26.5,585.3,3,3,4,10,8,3,0.4,8,0,9.4,0,178.1,32.4,5,1755.3,1820.7,1756.8,1926.6,1887.7,2020.4,2061.7,0.054,7.7,25,2000.0,3,4,2
4304,2009,1764.6,9,23.3,425.1,6,2,2,7,8,2,0.6667,4,1,6.5,0,182.9,30.1,4,1764.1,1896.7,1668.0,1710.5,1694.8,1985.0,1950.4,-0.0294,6.1,34,0.0,0,3,0
4305,2020,1847.1,3,29.1,619.1,4,1,5,19,9,5,0.4333,3,0,8.7,0,179.3,32.2,4,1794.0,1923.2,1767.9,1826.2,1913.4,2025.9,2161.5,-0.007,7.0,32,0.0,0,3,3
4306,2009,1784.6,12,24.6,349.7,2,2,6,9,7,1,0.2667,4,1,1.8,0,179.5,30.3,3,1640.6,1758.4,1743.6,1910.2,2017.3,1892.6,2080.2,0.1381,5.8,25,1000.0,0,2,0
4307,2017,1952.1,15,26.3,896.9,3,2,5,16,9,1,0.3667,1,2,1.0,0,181.7,31.0,6,1977.2,2054.9,1788.6,1766.0,1941.4,2009.4,2064.5,0.2489,9.3,44,0.0,1,2,0
4308,2014,1773.7,15,25.3,653.2,5,2,3,6,6,1,0.5667,3,0,2.5,0,179.0,31.4,6,1608.6,1733.2,1745.0,1777.6,1927.2,1947.1,2011.3,-0.1034,3.8,37,0.0,0,6,1
4309,1999,1809.6,6,26.5,865.5,1,4,5,13,5,0,0.2333,5,4,6.8,0,173.2,31.9,2,1794.0,1940.1,1717.8,1815.2,1918.5,1842.6,2031.3,-0.1485,3.5,36,0.0,1,3,3
4310,1997,1771.4,29,26.1,584.4,5,2,3,13,10,3,0.5667,6,0,7.0,0,179.3,31.5,0,1760.1,1767.0,1756.7,1882.6,1911.8,1929.7,2010.5,-0.0589,3.9,39,2500.0,0,5,4
4311,2000,1776.8,25,27.2,293.4,1,3,6,14,9,4,0.2,1,2,3.3,0,177.8,29.9,2,1865.5,1929.1,1721.2,1758.3,1854.6,1936.7,1918.1,-0.0579,5.9,24,0.0,1,4,1
4312,2010,1766.6,9,25.6,627.3,4,3,3,18,11,7,0.5,6,0,0.5,0,175.2,29.6,5,1856.8,2038.1,1885.4,1958.9,1994.0,2080.7,2233.9,-0.0484,1.0,33,0.0,0,3,2
4313,2000,1810.6,1,23.3,261.8,6,0,4,8,3,3,0.6,3,2,3.8,0,181.5,31.8,2,1646.2,1768.1,1760.5,1852.0,1969.1,2097.6,1967.7,0.0015,3.7,43,0.0,0,3,0
4314,1997,1714.8,5,27.3,746.8,4,2,4,14,5,7,0.4667,8,1,2.9,0,181.9,34.0,0,1823.3,1927.3,1771.6,1801.9,1902.4,1985.5,1996.4,-0.4527,6.9,25,2000.0,3,2,0
4315,2012,1878.1,3,28.2,853.0,4,2,4,20,9,3,0.4667,2,3,3.1,0,181.1,32.5,4,1840.3,2018.4,1830.9,1938.7,2032.3,2005.9,2083.0,-0.0891,7.8,33,0.0,2,3,2
4316,2018,1785.8,4,25.7,549.7,5,2,3,8,4,2,0.5667,7,1,1.0,0,178.4,33.7,6,1648.8,1785.2,1756.6,1769.6,1929.8,2071.7,2035.0,-0.0844,6.6,22,2000.0,1,3,0
4317,2015,1950.5,9,26.3,544.9,3,5,2,14,6,3,0.4667,4,3,0.8,0,178.0,33.2,6,1685.6,1761.0,1829.7,1945.2,2015.1,2000.2,1964.1,0.1055,5.9,23,0.0,0,6,1
4318,1996,1791.4,8,23.7,488.2,5,3,2,9,7,3,0.6,1,1,2.2,0,185.0,30.8,1,1589.1,1674.2,1735.4,1766.5,1964.4,1984.1,2052.5,0.3634,3.4,27,0.0,2,3,5
4319,2013,1796.4,3,25.4,398.2,3,2,5,11,8,3,0.3667,4,1,2.3,0,179.7,32.9,5,1722.6,1819.3,1703.7,1707.8,1854.4,1951.1,1988.8,0.1194,3.3,41,0.0,0,5,2
4320,2016,1751.1,23,23.3,518.6,4,3,3,13,11,5,0.5,5,1,7.1,0,180.5,31.6,6,1755.0,1822.4,1682.2,1878.3,1881.9,1881.6,2014.1,-0.0833,4.8,41,0.0,1,1,0
4321,2020,1812.4,14,25.7,719.2,2,3,5,16,7,3,0.3,2,1,4.9,0,183.4,30.4,7,1697.4,1864.9,1814.5,1907.0,1923.8,2020.5,2107.7,0.0151,3.6,36,0.0,2,1,0
4322,1995,1751.5,3,24.6,830.9,5,1,4,15,8,4,0.5333,2,1,0.2,0,181.1,33.0,1,1854.9,1947.7,1766.0,1804.9,1994.2,2126.5,2024.6,-0.0062,4.1,25,0.0,2,3,0
4323,2020,1795.6,17,29.4,476.5,5,1,4,7,5,2,0.5333,6,1,0.8,0,178.1,28.8,7,1798.7,1893.5,1738.7,1847.8,1927.8,1914.8,2044.3,0.0104,4.1,36,0.0,0,5,4
4324,1998,1887.5,4,24.7,993.3,7,1,2,10,4,5,0.7333,6,1,1.9,0,175.2,31.3,2,1817.2,1847.6,1747.3,1840.1,1872.9,2043.6,1949.0,-0.0888,7.7,21,0.0,0,9,3
4325,2023,1777.9,12,25.5,961.7,4,1,5,12,7,3,0.4333,7,0,0.3,0,182.5,34.5,6,2075.9,2264.8,1689.3,1816.7,1812.4,1848.8,1890.7,-0.0537,6.5,23,0.0,0,3,0
4326,2018,1854.4,13,24.9,858.1,6,2,2,9,6,2,0.6667,2,1,3.1,0,175.5,31.5,7,1802.4,1827.9,1795.4,1916.2,1951.3,2050.6,2107.2,-0.008,8.5,33,0.0,3,2,0
4327,2019,1783.7,13,30.7,174.4,4,2,4,14,4,2,0.4667,4,4,15.1,0,179.9,34.0,7,1994.6,2027.4,1843.7,1919.5,2015.7,2077.3,2128.7,0.0209,4.4,40,0.0,1,3,5
4328,2006,1790.1,20,26.9,495.5,6,0,4,11,10,2,0.6,7,2,7.2,0,182.0,31.6,4,1829.3,1865.9,1729.5,1761.3,1885.1,1909.3,1966.8,-0.1652,4.9,21,1000.0,2,4,1
4329,1994,1803.6,18,24.8,822.6,6,1,3,13,9,5,0.6333,6,1,0.7,0,182.4,30.7,0,1649.5,1793.0,1714.7,1768.1,1944.3,1879.0,1897.5,-0.0998,4.1,25,0.0,0,4,3
4330,2012,1828.5,11,27.1,841.5,5,0,5,22,8,1,0.5,5,2,2.8,0,178.2,34.7,5,1593.8,1734.4,1749.6,1879.5,1877.6,1952.5,1976.3,0.0574,7.1,41,0.0,2,4,2
4331,1998,1680.0,9,26.7,207.8,0,1,9,11,6,2,0.0333,1,1,4.7,0,177.6,32.7,1,1725.6,1902.0,1760.3,1840.9,1954.7,2022.2,2097.5,0.0387,6.9,39,0.0,2,4,1
4332,2016,1893.0,1,24.9,744.9,4,4,2,10,3,1,0.5333,7,2,2.0,0,180.9,34.5,6,1630.1,1832.0,1841.2,1907.0,1985.2,1996.5,1992.0,0.0767,6.7,24,0.0,1,7,1
4333,2023,1811.7,1,27.2,688.9,4,3,3,12,6,3,0.5,1,1,0.3,0,178.9,33.2,8,1853.3,1934.1,1773.6,1836.6,2008.1,1993.4,2130.5,0.1355,4.5,32,2000.0,2,9,2
4334,2020,1845.9,10,25.3,806.2,3,2,5,13,6,2,0.3667,4,2,2.3,0,176.3,35.0,7,1730.3,1904.7,1810.0,1984.2,2028.3,2099.1,2005.9,0.0278,5.5,43,0.0,0,0,0
4335,2016,1841.1,1,27.7,749.3,7,1,2,15,11,2,0.7333,2,2,13.5,0,180.1,31.9,6,1644.6,1706.1,1795.7,1831.5,1901.1,2001.0,2135.6,0.1444,3.7,34,0.0,4,2,0
4336,2022,1949.4,1,23.5,1017.9,4,1,5,13,8,0,0.4333,5,0,1.9,0,177.5,35.4,8,1527.3,1611.2,1752.8,1816.9,1978.4,2183.6,2048.5,0.1015,7.8,32,0.0,4,7,2
4337,2008,1802.6,1,25.5,553.1,4,1,5,13,7,1,0.4333,1,0,3.3,0,177.2,35.4,4,1788.4,1898.9,1653.2,1769.5,1811.9,1819.7,1900.8,-0.1398,5.4,29,0.0,1,6,5
4338,2002,1814.9,19,23.4,504.0,5,2,3,16,5,1,0.5667,2,1,7.7,0,186.8,34.2,3,1624.1,1791.5,1600.0,1747.0,1727.4,1871.9,1902.2,0.0412,4.0,24,0.0,2,3,1
4339,2020,1794.9,1,30.2,665.5,5,1,4,13,6,6,0.5333,3,2,6.3,0,184.4,33.5,6,1821.0,1997.6,1645.0,1727.3,1928.0,1876.6,1966.6,-0.0741,2.8,29,0.0,0,3,0
4340,2006,1894.0,27,27.1,975.9,5,2,3,16,8,3,0.5667,3,0,7.4,0,178.6,34.2,4,1772.5,1861.2,1770.5,1905.6,1988.0,1876.2,2032.7,0.0094,7.5,30,0.0,0,6,5
4341,2016,1787.3,1,30.5,479.4,8,1,1,17,8,3,0.8333,5,0,2.9,0,180.1,30.5,5,1817.4,1841.8,1754.6,1831.3,1914.5,1938.7,2007.1,0.1693,5.7,31,0.0,3,4,3
4342,2007,1907.2,6,30.5,750.4,2,3,5,15,5,2,0.3,6,2,0.9,0,180.4,35.7,4,1678.9,1702.4,1715.8,1792.2,1836.3,1991.7,1997.6,0.0994,6.0,33,0.0,0,3,0
4343,2001,1676.5,9,26.1,454.2,7,2,1,12,10,4,0.7667,4,2,8.6,0,175.2,31.0,2,1797.8,1867.3,1803.0,1956.4,1976.3,1985.7,2113.5,-0.0534,5.4,22,0.0,0,1,0
4344,2001,1706.3,12,26.7,633.5,4,2,4,14,5,5,0.4667,6,1,8.2,0,179.2,33.8,1,1920.0,2085.3,1742.7,1857.8,1865.8,1967.4,2082.8,0.1807,7.5,25,1000.0,1,0,0
4345,2017,1780.8,11,26.1,211.2,5,1,4,12,7,3,0.5333,4,3,2.3,0,185.4,32.9,5,1752.7,1976.1,1821.4,1887.6,1999.1,2012.1,2198.9,0.2142,3.5,30,1000.0,3,3,1
4346,2026,1962.7,3,24.2,538.0,5,4,1,11,10,2,0.6333,2,0,6.2,0,180.9,32.0,8,1787.7,1898.3,1868.1,1936.3,2088.4,2060.9,2105.2,0.4915,7.8,33,0.0,2,2,0
4347,2000,1806.4,7,27.1,728.0,4,5,1,17,4,2,0.5667,2,2,4.5,0,176.8,32.9,2,1784.0,1846.7,1778.1,1863.1,1922.6,1978.0,2003.4,0.1843,3.6,42,0.0,1,1,0
4348,2008,1824.9,9,26.9,722.3,3,3,4,19,6,1,0.4,4,1,10.8,0,179.3,32.3,4,1887.5,1991.5,1743.5,1802.4,1848.3,1992.9,2057.2,0.0294,4.6,42,0.0,1,4,1
4349,2017,1836.2,4,23.4,676.2,5,3,2,11,10,3,0.6,3,3,1.4,0,181.6,32.0,0,1636.7,1779.2,1787.5,1904.7,1957.6,2042.9,1952.0,0.1404,5.6,29,2500.0,2,9,2
4350,2020,1886.4,7,25.8,282.8,4,3,3,7,4,1,0.5,5,1,9.5,0,182.3,31.7,6,1549.2,1705.6,1835.0,1872.8,1996.9,2032.1,2158.4,0.1532,7.1,42,0.0,2,4,1
4351,2000,1868.3,13,26.0,549.8,6,0,4,11,12,4,0.6,1,1,0.5,0,179.0,30.6,2,1826.0,1976.6,1732.7,1865.0,1900.6,2068.9,1966.2,0.3036,8.4,26,0.0,2,7,1
4352,2012,1860.4,20,22.0,660.4,5,2,3,8,7,4,0.5667,1,1,1.7,0,178.5,31.7,5,2068.1,2184.8,1728.6,1850.2,1898.7,1940.0,1891.7,0.2157,9.4,35,0.0,1,3,0
4353,2015,1819.1,5,29.0,722.4,1,5,4,16,12,3,0.2667,4,1,1.8,0,180.9,33.4,6,1802.8,1924.3,1762.1,1832.5,1916.9,1994.5,2058.7,0.1424,5.3,20,0.0,2,3,0
4354,2001,1817.0,4,25.6,392.9,6,2,2,14,13,5,0.6667,5,1,1.7,0,180.5,33.2,1,1604.2,1725.5,1797.3,1905.4,2009.3,1965.1,2164.2,0.0144,5.5,34,1000.0,1,7,1
4355,2012,1812.6,28,26.3,489.3,2,2,6,8,15,4,0.2667,4,1,1.9,0,184.1,34.9,5,1652.6,1728.2,1787.5,1916.6,1886.9,2048.9,2128.2,-0.0032,5.7,44,1000.0,2,6,2
4356,2013,1918.0,1,25.9,515.8,6,2,2,22,7,2,0.6667,1,0,15.0,0,176.2,32.2,4,1723.9,1923.0,1705.0,1711.2,1803.7,2016.2,1992.1,0.2099,5.5,37,0.0,3,6,2
4357,1996,1770.0,18,22.0,605.1,4,3,3,10,6,4,0.5,7,0,1.4,0,177.1,34.3,1,1630.9,1728.1,1705.3,1825.7,1828.0,1818.4,2004.4,-0.0707,3.5,44,0.0,4,7,1
4358,2022,1781.5,1,26.8,840.7,4,2,4,11,14,6,0.4667,3,1,3.1,0,179.2,30.8,8,1557.5,1689.0,1854.6,1929.1,2036.2,2016.6,2123.1,-0.1206,5.3,43,0.0,4,7,4
4359,2012,1816.0,13,29.7,494.2,3,3,4,19,0,3,0.4,3,3,3.6,0,182.1,32.9,5,1792.0,1873.0,1791.6,1821.4,1933.8,1980.2,2105.2,-0.0866,5.0,33,0.0,0,3,0
4360,2011,1867.7,6,26.6,1164.1,4,3,3,8,7,4,0.5,1,0,2.6,0,175.8,30.5,5,1659.3,1745.7,1791.1,1859.6,1987.9,2001.9,2123.4,-0.3535,8.0,21,0.0,0,6,2
4361,2013,1880.1,26,26.7,378.2,4,2,4,15,7,3,0.4667,1,2,2.2,0,178.1,33.0,4,1892.1,1876.2,1715.5,1803.3,1984.0,1852.7,2019.5,0.0786,7.4,24,0.0,3,4,2
4362,2010,1879.9,9,25.3,550.1,5,2,3,16,10,2,0.5667,6,0,4.0,0,180.9,32.0,5,1649.8,1812.9,1662.3,1775.7,1829.6,1868.6,1959.6,0.1503,7.9,43,0.0,3,4,2
4363,2000,1799.4,16,26.3,740.4,5,1,4,13,7,3,0.5333,9,1,14.1,0,181.5,31.4,2,1937.0,2050.6,1744.1,1764.9,1835.0,1943.3,2207.9,0.0191,6.1,28,2000.0,0,3,1
4364,2022,1896.1,1,26.5,765.0,5,2,3,6,6,4,0.5667,6,0,6.1,0,177.8,30.9,8,1604.6,1723.4,1748.1,1795.8,1919.4,2057.2,1978.8,0.1911,7.5,31,0.0,4,6,1
4365,2024,1809.6,14,27.5,864.4,7,2,1,12,7,4,0.7667,2,1,6.6,0,179.8,33.9,8,1698.4,1848.1,1739.9,1831.5,1851.0,1960.0,2083.4,-0.0129,7.4,35,0.0,1,9,3
4366,2009,1775.9,18,26.1,811.1,7,3,0,9,11,2,0.8,5,1,0.5,0,184.5,32.7,3,1847.7,1963.8,1706.8,1728.8,1840.1,1927.3,1975.4,-0.0829,9.3,20,0.0,0,0,0
4367,2011,1803.8,15,25.0,466.1,3,1,6,9,10,3,0.3333,4,2,5.2,0,181.8,31.6,5,1913.5,1975.7,1765.9,1823.3,1921.2,2050.2,2132.3,-0.078,5.1,28,0.0,4,6,3
4368,2023,1797.8,1,26.1,493.1,1,2,7,14,6,3,0.1667,3,1,0.6,0,181.5,32.9,8,1693.7,1740.3,1641.3,1717.1,1802.3,1767.9,1944.4,-0.0279,6.1,31,0.0,0,6,2
4369,2001,1820.8,11,27.4,755.6,5,0,5,15,8,3,0.5,4,0,11.3,0,181.5,30.3,2,1859.6,1938.5,1778.1,1839.4,1946.1,2039.1,1985.4,0.1148,5.6,39,1000.0,2,3,0
4370,2020,1923.2,15,28.7,1059.0,2,1,7,11,2,3,0.2333,3,4,0.5,0,186.2,34.2,7,1653.7,1723.4,1768.9,1867.2,1881.5,1913.0,1974.8,0.1918,6.3,36,0.0,1,1,0
4371,2014,1806.3,9,27.7,699.0,5,1,4,8,11,3,0.5333,1,0,11.0,0,176.8,33.6,4,1659.5,1748.0,1702.8,1778.2,1829.3,1932.3,1949.4,0.0541,7.8,25,2000.0,2,1,0
4372,1997,1880.2,29,22.9,530.8,5,2,3,9,12,1,0.5667,2,1,1.2,0,175.3,30.9,1,1689.9,1812.0,1819.6,1913.2,1984.7,2009.2,2120.0,0.0612,6.3,27,0.0,0,6,1
4373,2016,1836.4,16,25.6,790.7,3,4,3,6,7,3,0.4333,4,2,0.9,0,179.0,33.1,6,1840.4,1949.2,1792.0,1862.4,1965.9,1894.8,2043.4,0.0067,3.5,43,1000.0,2,4,4
4374,2026,2004.4,8,26.8,307.6,7,0,3,15,6,4,0.7,1,3,5.8,0,181.1,31.4,9,1848.2,1934.8,1733.8,1809.3,1826.4,2061.5,1971.2,0.0474,7.0,38,0.0,2,5,2
4375,2008,1938.5,10,27.6,621.7,6,1,3,19,8,1,0.6333,4,3,5.7,0,175.5,33.7,4,1792.2,1838.4,1851.0,1965.5,1984.3,2060.2,2072.0,0.0978,7.2,39,0.0,3,4,2
4376,2021,1919.5,7,24.6,628.7,7,0,3,18,8,0,0.7,1,0,0.2,0,172.9,33.3,6,1686.7,1673.4,1772.5,1831.9,1886.3,1895.6,2083.9,0.0644,5.0,30,0.0,4,7,1
4377,2004,1771.4,16,25.5,574.1,4,2,4,5,11,2,0.4667,6,2,1.7,0,185.9,31.5,3,1730.7,1744.6,1760.8,1842.5,1948.3,2045.6,2062.2,0.123,2.9,42,0.0,2,7,3
4378,2024,1901.1,1,25.8,411.8,4,1,5,11,5,2,0.4333,1,1,8.0,0,174.1,33.4,8,1793.6,1907.4,1693.2,1770.2,1849.9,1917.6,1944.4,0.1126,8.5,36,0.0,0,3,1
4379,2006,1890.2,12,24.0,350.2,5,1,4,17,6,1,0.5333,6,0,8.4,0,178.5,33.9,4,1711.5,1864.1,1733.0,1885.4,1926.6,1974.9,2025.1,0.002,7.2,28,0.0,2,3,3
4380,1996,1755.4,24,28.2,862.8,5,0,5,12,16,5,0.5,4,4,3.6,0,183.3,34.1,0,1657.2,1707.8,1725.8,1885.3,1926.1,1974.2,1988.4,0.101,5.3,31,0.0,2,1,0
4381,2020,1974.7,1,23.8,751.0,6,0,4,11,10,2,0.6,1,0,1.6,0,174.1,33.7,6,1508.4,1573.7,1800.6,1832.0,1960.9,1969.9,2082.1,0.1023,8.1,31,2000.0,1,1,0
4382,2022,1927.3,1,26.4,611.3,5,2,3,11,7,2,0.5667,1,2,1.0,0,181.4,30.4,8,1742.8,1854.5,1889.8,1975.7,2016.4,2084.2,2269.7,0.0152,5.7,21,0.0,2,7,2
4383,2011,1663.2,24,30.7,524.3,2,2,6,6,8,3,0.2667,3,1,0.0,0,186.6,30.7,5,1614.5,1802.5,1710.1,1708.4,1903.2,1931.8,1970.8,0.1922,4.7,38,0.0,3,4,1
4384,2021,1873.9,11,29.2,620.5,4,3,3,11,8,2,0.5,1,2,1.6,0,177.7,33.8,7,1602.5,1679.9,1883.4,1968.6,1991.0,2101.8,2200.8,-0.0203,5.8,28,0.0,1,3,0
4385,2023,1912.3,1,26.0,634.1,5,3,2,10,6,3,0.6,4,1,3.5,0,177.5,32.9,8,1650.6,1853.6,1677.9,1723.4,1810.9,1968.2,2001.3,0.1552,8.3,35,1000.0,0,7,4
4386,2005,1854.9,18,27.7,560.0,7,2,1,13,11,3,0.7667,2,0,0.7,0,178.0,32.6,3,1828.5,1866.7,1792.5,1913.4,1944.6,1963.4,2123.4,-0.1381,2.9,29,0.0,2,4,3
4387,2005,1731.1,17,29.1,664.5,5,3,2,14,13,3,0.6,2,0,3.0,0,186.5,33.6,3,1721.7,1875.1,1788.2,1799.8,1881.2,2029.3,2143.6,-0.1662,4.8,25,0.0,4,7,3
4388,2019,1795.4,8,28.4,531.0,7,1,2,11,5,5,0.7333,4,1,3.2,0,177.4,34.7,7,1839.4,1905.4,1637.4,1688.5,1755.9,1791.7,1960.4,-0.232,4.1,35,0.0,2,0,0
4389,2014,1864.4,30,26.2,618.4,5,1,4,13,5,5,0.5333,1,0,12.7,0,179.4,33.1,6,1585.3,1770.7,1695.3,1794.0,1848.2,2025.5,1878.7,0.1713,8.3,44,0.0,3,3,1
4390,2025,1908.2,16,25.2,1027.0,5,1,4,19,5,3,0.5333,3,4,7.3,0,181.8,31.4,8,1858.3,1895.6,1830.8,1947.5,1927.2,2105.5,2081.1,0.1556,8.4,43,0.0,4,4,1
4391,2026,1946.0,2,26.4,626.4,4,1,5,16,9,1,0.4333,6,0,5.2,0,174.6,33.1,9,1716.1,1860.4,1711.3,1790.2,1841.9,2018.5,1904.3,0.0057,7.2,39,0.0,0,1,0
4392,2019,1879.6,10,26.2,427.7,3,4,3,10,6,1,0.4333,1,1,10.4,0,182.8,32.6,7,1895.9,1977.9,1674.5,1795.8,1814.1,1904.7,1976.3,-0.1007,6.3,30,0.0,0,6,1
4393,1994,1833.8,26,27.7,719.9,8,1,1,6,11,4,0.8333,4,0,14.3,0,181.7,32.9,1,1553.2,1628.7,1726.3,1799.3,1922.7,2025.8,1998.2,-0.2509,4.7,21,0.0,2,4,1
4394,2023,1808.2,1,29.3,833.9,1,3,6,14,6,2,0.2,3,0,13.3,0,179.5,33.1,7,1910.9,2018.0,1796.9,1910.2,2003.3,2028.2,2090.0,0.1341,3.4,25,2000.0,0,6,1
4395,1994,1844.8,25,30.0,795.8,6,3,1,13,8,4,0.7,4,1,4.2,0,180.8,32.0,1,1755.3,1962.2,1748.6,1857.6,1899.5,1944.8,1942.7,-0.1813,3.4,25,0.0,3,4,3
4396,1999,1827.7,12,27.7,795.3,2,4,4,7,11,3,0.3333,5,0,8.1,0,181.1,31.9,2,1849.0,1954.3,1897.7,1994.1,2037.5,2042.5,2196.5,0.1746,6.9,37,2000.0,2,4,2
4397,2003,1817.9,16,27.4,712.8,6,2,2,12,7,2,0.6667,5,0,20.0,0,180.7,31.9,3,1755.7,1811.3,1830.7,1904.2,2060.0,2081.2,2063.9,0.0976,5.1,29,0.0,2,6,1
4398,2006,1827.7,17,24.9,671.4,2,1,7,11,14,2,0.2333,2,4,0.3,0,179.1,32.1,4,1820.7,1963.3,1823.4,1836.3,2000.9,2077.3,2026.2,0.0124,6.7,38,0.0,2,4,5
4399,2006,1744.9,5,28.3,936.4,1,4,5,13,17,2,0.2333,5,1,7.3,0,175.6,31.6,4,1729.9,1815.7,1706.8,1729.1,1912.0,1974.4,1961.9,0.3155,2.5,21,0.0,2,6,3
4400,1994,1683.6,3,25.5,623.0,4,2,4,11,13,4,0.4667,6,0,1.0,0,178.9,33.1,1,1559.8,1657.2,1773.6,1848.4,1839.2,1926.1,2044.5,-0.0156,5.3,31,2500.0,4,9,1
4401,2009,1765.1,17,24.9,451.7,4,4,2,19,7,2,0.5333,4,1,10.1,0,180.6,31.8,3,1894.9,1998.2,1771.1,1825.8,1872.1,2154.0,2099.8,-0.0186,7.0,20,1000.0,4,6,1
4402,2005,1792.3,34,25.1,286.2,5,1,4,11,3,2,0.5333,4,1,1.3,0,180.7,33.1,3,1686.3,1844.8,1778.3,1831.0,1996.2,1959.9,2068.0,-0.1992,4.3,38,2000.0,0,2,0
4403,2003,1936.7,22,23.7,571.5,6,2,2,10,10,2,0.6667,4,2,1.5,0,179.3,32.0,3,1655.8,1831.6,1783.1,1843.2,1944.9,2103.0,2220.3,-0.041,9.1,36,0.0,3,7,5
4404,2025,1794.7,3,27.6,475.1,4,4,2,9,11,0,0.5333,6,1,1.5,0,183.8,31.5,6,1584.2,1606.8,1720.8,1801.3,1838.0,1969.7,2041.5,0.3462,6.5,30,0.0,1,1,0
4405,2002,1941.1,21,24.3,476.2,5,3,2,16,8,2,0.6,3,2,0.9,0,183.3,35.3,3,1767.4,2035.1,1762.2,1789.9,2047.3,1940.8,1991.3,-0.2764,7.9,25,0.0,1,4,1
